LAT,LON,TYPE,NAME,COUNTRY,CITY,IATA
44.5711111,26.085,LAR,Henri CoandÄƒ International Airport,RO,Bucharest,OTP
44.81840134,20.3090992,LAR,Belgrade Nikola Tesla Airport,RS,Belgrade,BEG
57.91450119,56.02119827,MED,Bolshoye Savino Airport,RU,Perm,PEE
67.48860168,63.99309921,MED,Vorkuta Airport,RU,Vorkuta,VKT
48.78250122,44.34550095,MED,Volgograd International Airport,RU,Volgograd,VOG
43.39899826,132.147995,MED,Vladivostok International Airport,RU,Vladivostok,VVO
60.10329819,64.8266983,MED,Uray Airport,RU,Uray,URJ
54.40100098,48.80270004,MED,Ulyanovsk East Airport,RU,Ulyanovsk,ULY
54.2682991,48.22669983,MED,Ulyanovsk Baratayevka Airport,RU,Ulyanovsk,ULV
61.8852005,34.15470123,MED,Petrozavodsk Airport,RU,Petrozavodsk,PES
53.16790009,158.4539948,MED,Yelizovo Airport,RU,Petropavlovsk-Kamchatsky,PKC
55.511667,37.507222,MED,Ostafyevo International Airport,RU,Moscow,OSF
60.72060013,114.8259964,MED,Lensk Airport,RU,Lensk,ULK
54.88999939,20.59259987,MED,Khrabrovo Airport,RU,Kaliningrad,KGD
55.553299,38.150002,LAR,Zhukovsky International Airport,RU,Moscow,ZIA
55.59149933,37.26150131,LAR,Vnukovo International Airport,RU,Moscow,VKO
55.01259995,82.65070343,LAR,Tolmachevo Airport,RU,Novosibirsk,OVB
55.972599,37.4146,LAR,Sheremetyevo International Airport,RU,Moscow,SVO
59.8003006,30.26250076,LAR,Pulkovo Airport,RU,St. Petersburg,LED
55.40879822,37.90629959,LAR,Domodedovo International Airport,RU,Moscow,DME
-1.96863,30.1395,LAR,Kigali International Airport,RW,Kigali,KGL
27.9009,45.528198,MED,King Khaled Military City Airport,SA,King Khaled Military City,KMC
24.5534,39.705101,LAR,Prince Mohammad Bin Abdulaziz Airport,SA,Medina,MED
24.95759964,46.69879913,LAR,King Khaled International Airport,SA,Riyadh,RUH
21.6796,39.156502,LAR,King Abdulaziz International Airport,SA,Jeddah,JED
-9.42800045,160.0549927,MED,Honiara International Airport,SB,Honiara,HIR
-4.319290161,55.69139862,MED,Praslin Airport,SC,Praslin Island,PRI
-4.67434,55.521801,LAR,Seychelles International Airport,SC,Mahe Island,SEZ
19.43359947,37.23410034,MED,Port Sudan New International Airport,SD,Port Sudan,PZU
15.58950043,32.55319977,LAR,Khartoum International Airport,SD,Khartoum,KRT
57.66279984,18.34620094,MED,Visby Airport,SE,Visby,VBY
58.78860092,16.91220093,MED,Stockholm Skavsta Airport,SE,Stockholm,NYO
59.35440063,17.94169998,MED,Stockholm-Bromma Airport,SE,Stockholm,BMA
59.65190125,17.91860008,LAR,Stockholm-Arlanda Airport,SE,Stockholm,ARN
57.66279984,12.27980042,LAR,Gothenburg-Landvetter Airport,SE,Gothenburg,GOT
1.35019,103.994003,LAR,Singapore Changi Airport,SG,Singapore,SIN
-7.9696,-14.3937,MED,RAF Ascension Island,SH,Ascension Island,ASI
45.47340012,13.61499977,MED,Portoroz Airport,SI,Portoroz,POW
49.07360077,20.24110031,MED,Poprad-Tatry Airport,SK,Poprad,TAT
8.61644,-13.1955,LAR,Lungi International Airport,SL,Freetown,FNA
16.05080032,-16.46319962,MED,Saint Louis Airport,SN,Saint Louis,XLS
14.67,-17.073333,LAR,Blaise Diagne International Airport,SN,Dakar,DSS
2.01444006,45.30469894,MED,Aden Adde International Airport,SO,Mogadishu,MGQ
5.452829838,-55.18780136,MED,Johan Adolf Pengel International Airport,SR,Zandery,PBM
4.872010231,31.60110092,LAR,Juba International Airport,SS,Juba,JUB
13.4409,-89.055702,LAR,Monseaor a“scar Arnulfo Romero International Airport,SV,San Salvador (San Luis Talpa),SAL
18.04100037,-63.10889816,LAR,Princess Juliana International Airport,SX,Saint Martin,SXM
33.41149902,36.5155983,LAR,Damascus International Airport,SY,Damascus,DAM
-26.358611,31.716944,MED,King Mswati III International Airport,SZ,Manzini,SHO
-26.52899933,31.30750084,MED,Matsapha Airport,SZ,Manzini,MTS
21.77359962,-72.26589966,MED,Providenciales Airport,TC,Providenciales Island,PLS
21.44449997,-71.14230347,MED,JAGS McCartney International Airport,TC,Cockburn Town,GDT
12.1337,15.034,LAR,N'Djamena International Airport,TD,N'Djamena,NDJ
9.76733017,1.091249943,MED,Niamtougou International Airport,TG,Niamtougou,LRL
13.68109989,100.7470016,LAR,Suvarnabhumi Airport,TH,Bangkok,BKK
13.91259956,100.6070023,LAR,Don Mueang International Airport,TH,Bangkok,DMK
18.76679993,98.96260071,LAR,Chiang Mai International Airport,TH,Chiang Mai,CNX
38.54330063,68.82499695,MED,Dushanbe Airport,TJ,Dushanbe,DYU
-8.54640007,125.526001,MED,Presidente Nicolau Lobato International Airport,TL,Dili,DIL
37.986801,58.361,LAR,Ashgabat International Airport,TM,Ashgabat,ASB
36.85100174,10.22719955,LAR,Tunis Carthage International Airport,TN,Tunis,TUN
-21.24119949,-175.1499939,MED,Fua'amotu International Airport,TO,Nuku'alofa,TBU
41.275278,28.751944,LAR,Istanbul Airport,TR,Istanbul,IST
40.89860153,29.30920029,LAR,Sabiha Gen International Airport,TR,Istanbul,SAW
40.12810135,32.99509811,LAR,EsenboÄŸa International Airport,TR,Ankara,ESB
40.976898,28.8146,LAR,Atatark International Airport,TR,Istanbul,ISL
10.59539986,-61.33720016,MED,Piarco International Airport,TT,Port of Spain,POS
11.14970016,-60.8321991,MED,Tobago-Crown Point Airport,TT,Scarborough,TAB
-8.525,179.195999,MED,Funafuti International Airport,TV,Funafuti,FUN
25.06940079,121.552002,MED,Taipei Songshan Airport,TW,Taipei City,TSA
25.0777,121.233002,LAR,Taiwan Taoyuan International Airport,TW,Taipei,TPE
-3.429409981,37.07450104,MED,Kilimanjaro International Airport,TZ,Arusha,JRO
-6.22202,39.224899,LAR,Abeid Amani Karume International Airport,TZ,Zanzibar,ZNZ
-6.87811,39.202599,LAR,Julius Nyerere International Airport,TZ,Dar es Salaam,DAR
50.40194,30.45194,MED,Kiev Zhuliany International Airport,UA,Kiev,IEV
47.86700058,35.31570053,MED,Zaporizhzhia International Airport,UA,Zaporizhia,OZH
47.05789948,31.9197998,MED,Mykolaiv International Airport,UA,Nikolayev,NLV
49.8125,23.95610046,MED,Lviv International Airport,UA,Lviv,LWO
48.88420105,24.68610001,MED,Ivano-Frankivsk International Airport,UA,Ivano-Frankivsk,IFO
50.60350037,30.19190025,MED,Gostomel Airport,UA,Kiev,GML
48.25930023,25.98080063,MED,Chernivtsi International Airport,UA,Chernivtsi,CWC
49.92480087,36.29000092,LAR,Kharkiv International Airport,UA,Kharkiv,HRK
50.34500122,30.8946991,LAR,Boryspil International Airport,UA,Kiev,KBP
0.042386,32.443501,LAR,Entebbe International Airport,UG,Kampala,EBB
19.28210068,166.6360016,MED,Wake Island Airfield,UM,Wake Island,AWK
28.20170021,-177.3809967,MED,Henderson Field,UM,Sand Island,MDY
29.33699989,-98.47109985,MED,Stinson Municipal Airport,US,San Antonio,SSF
44.580399,-124.057999,MED,Newport Municipal Airport,US,Newport,ONP
25.907,-80.278397,MED,Opa-locka Executive Airport,US,Miami,OPF
34.882401,-95.783501,MED,Mc Alester Regional Airport,US,Mc Alester,MLC
31.15180016,-81.39129639,MED,Malcolm McKinnon Airport,US,Brunswick,SSI
45.540401,-122.949997,MED,Portland Hillsboro Airport,US,Portland,HIO
43.89220047,-69.93859863,MED,Brunswick Executive Airport,US,Brunswick,NHZ
44.68840027,-111.1179962,MED,Yellowstone Airport,US,West Yellowstone,WYS
42.23789978,-83.53040314,MED,Willow Run Airport,US,Detroit,YIP
33.30780029,-111.6549988,MED,Phoenix-Mesa-Gateway Airport,US,Phoenix,AZA
48.12020111,-123.5,MED,William R Fairchild International Airport,US,Port Angeles,CLM
44.91400146,-97.15470123,MED,Watertown Regional Airport,US,Watertown,ATY
43.9919014,-76.021698,MED,Watertown International Airport,US,Watertown,ART
41.26369858,-72.88680267,MED,Tweed New Haven Airport,US,New Haven,HVN
40.27669907,-74.81349945,MED,Trenton Mercer Airport,US,Trenton,TTN
47.26789856,-122.5780029,MED,Tacoma Narrows Airport,US,Tacoma,TIW
29.62229919,-95.65650177,MED,Sugar Land Regional Airport,US,Houston,SGR
31.53549957,-84.19450378,MED,Southwest Georgia Regional Airport,US,Albany,ABY
29.95079994,-94.02069855,MED,Southeast Texas Regional Airport,US,Beaumont/Port Arthur,BPT
40.78319931,-91.12550354,MED,Southeast Iowa Regional Airport,US,Burlington,BRL
33.22100067,-92.81330109,MED,South Arkansas Regional At Goodwin Field,US,El Dorado,ELD
43.58200073,-96.74189758,MED,Joe Foss Field Airport,US,Sioux Falls,FSD
44.76919937,-106.9800034,MED,Sheridan County Airport,US,Sheridan,SHR
34.89889908,-120.4570007,MED,Santa Maria Pub/Capt G Allan Hancock Field,US,Santa Maria,SMX
34.42620087,-119.8399963,MED,Santa Barbara Municipal Airport,US,Santa Barbara,SBA
34.09540176,-117.2350006,MED,San Bernardino International Airport,US,San Bernardino,SBD
31.35770035,-100.4960022,MED,San Angelo Regional Mathis Field,US,San Angelo,SJT
38.55390167,-121.2979965,MED,Sacramento Mather Airport,US,Sacramento,MHR
38.51250076,-121.4929962,MED,Sacramento Executive Airport,US,Sacramento,SAC
39.90879822,-105.1169968,MED,Rocky Mountain Metropolitan Airport,US,Denver,BJC
41.5942,-109.065001,MED,Southwest Wyoming Regional Airport,US,Rock Springs,RKS
40.85100174,-96.75920105,MED,Lincoln Airport,US,Lincoln,LNK
36.03960037,-95.98459625,MED,Richard Lloyd Jones Jr Airport,US,Tulsa,RVS
44.04529953,-103.0569992,MED,Rapid City Regional Airport,US,Rapid City,RAP
46.9693985,-122.9029999,MED,Olympia Regional Airport,US,Olympia,OLM
40.0798,-83.072998,MED,The Ohio State University Airport - Don Scott Field,US,Columbus,OSU
42.66550064,-83.42009735,MED,Oakland County International Airport,US,Pontiac,PTK
30.357106,-85.795414,MED,Northwest Florida Beaches International Airport,US,Panama City Beach,ECP
40.081902,-75.010597,MED,Northeast Philadelphia Airport,US,Philadelphia,PNE
36.21070099,-115.1940002,MED,North Las Vegas Airport,US,Las Vegas,VGT
43.1072998,-78.94619751,MED,Niagara Falls International Airport,US,Niagara Falls,IAG
30.04240036,-90.02829742,MED,Lakefront Airport,US,New Orleans,NEW
41.67610168,-70.95690155,MED,New Bedford Regional Airport,US,New Bedford,EWB
29.82530022,-90.03500366,MED,New Orleans NAS JRB/Alvin Callender Field,US,New Orleans,NBG
32.76919937,-97.4414978,MED,NAS Fort Worth JRB/Carswell Field,US,Fort Worth,FWH
33.97050095,-80.99520111,MED,Jim Hamilton L.B. Owens Airport,US,Columbia,CUB
37.62580109,-120.9540024,MED,Modesto City Co-Harry Sham Field,US,Modesto,MOD
45.69940186,-110.447998,MED,Mission Field,US,Livingston,LVM
61.21350098,-149.8439941,MED,Merrill Field,US,Anchorage,MRI
32.33259964,-88.75189972,MED,Key Field,US,Meridian,MEI
28.10280037,-80.64530182,MED,Melbourne International Airport,US,Melbourne,MLB
35.43360138,-119.0569992,MED,Meadows Field,US,Bakersfield,BFL
44.90950012,-123.0029984,MED,Salem Municipal Airport/McNary Field,US,Salem,SLE
35.599899,-88.915604,MED,McKellar-Sipes Regional Airport,US,Jackson,MKL
33.12829971,-117.2799988,MED,Mc Clellan-Palomar Airport,US,Carlsbad,CLD
38.66759872,-121.401001,MED,Mc Clellan Airfield,US,Sacramento,MCC
39.325699,-76.413803,MED,Martin State Airport,US,Baltimore,MTN
39.14099884,-96.67079926,MED,Manhattan Regional Airport,US,Manhattan,MHK
42.4818,-114.487999,MED,Joslin Field Magic Valley Regional Airport,US,Twin Falls,TWF
37.3266983,-79.20040131,MED,Lynchburg Regional Preston Glenn Field,US,Lynchburg,LYH
34.60990143,-79.05940247,MED,Lumberton Regional Airport,US,Lumberton,LBT
30.351801,-95.414497,MED,Conroe-North Houston Regional Airport,US,Houston,CXO
35.65420151,-105.1419983,MED,Las Vegas Municipal Airport,US,Las Vegas,LVS
38.89390182,-119.9950027,MED,Lake Tahoe Airport,US,South Lake Tahoe,TVL
37.05339813,-84.61589813,MED,Lake Cumberland Regional Airport,US,Somerset,SME
64.83750153,-147.6139984,MED,Ladd AAF Airfield,US,Fairbanks/Ft Wainwright,FBK
34.62939835,-118.0849991,MED,Palmdale Regional/USAF Plant 42 Airport,US,Palmdale,PMD
28.28980064,-81.43710327,MED,Kissimmee Gateway Airport,US,Orlando,ISM
42.59569931,-87.92780304,MED,Kenosha Regional Airport,US,Kenosha,ENW
25.64789963,-80.43280029,MED,Kendall-Tamiami Executive Airport,US,Miami,TMB
33.62670135,-116.1600037,MED,Jacqueline Cochran Regional Airport,US,Palm Springs,TRM
30.3362999,-81.51439667,MED,Jacksonville Executive at Craig Airport,US,Jacksonville,CRG
43.6072998,-110.737999,MED,Jackson Hole Airport,US,Jackson,JAC
42.25979996,-84.45939636,MED,Jackson County Reynolds Field,US,Jackson,JXN
42.49100113,-76.45839691,MED,Ithaca Tompkins Regional Airport,US,Ithaca,ITH
65.99279785,-153.7039948,MED,Indian Mountain LRRS Airport,US,Utopia Creek,UTO
43.514599,-112.070999,MED,Idaho Falls Regional Airport,US,Idaho Falls,IDA
47.16839981,-88.4890976,MED,Houghton County Memorial Airport,US,Hancock,CMX
34.47800064,-93.09619904,MED,Memorial Field,US,Hot Springs,HOT
46.92070007,-96.81580353,MED,Hector International Airport,US,Fargo,FAR
33.922798,-118.334999,MED,Jack Northrop Field Hawthorne Municipal Airport,US,Hawthorne,HHR
41.73669815,-72.6493988,MED,Hartford Brainard Airport,US,Hartford,HFD
42.47000122,-71.28900146,MED,Laurence G Hanscom Field,US,Bedford,BED
34.65449905,-112.4199982,MED,Ernest A. Love Field,US,Prescott,PRC
29.6072998,-95.15879822,MED,Ellington Airport,US,Houston,EFD
31.80719948,-106.3779984,MED,El Paso International Airport,US,El Paso,ELP
41.62659836,-73.88420105,MED,Dutchess County Airport,US,Poughkeepsie,POU
41.17829895,-78.8986969,MED,DuBois Regional Airport,US,Dubois,DUJ
29.37420082,-100.927002,MED,Del Rio International Airport,US,Del Rio,DRT
41.78020096,-124.2369995,MED,Jack Mc Namara Field Airport,US,Crescent City,CEC
33.87559891,-84.30200195,MED,DeKalb Peachtree Airport,US,Atlanta,PDK
66.06960297,-162.7660065,MED,Deering Airport,US,Deering,DRG
39.83459854,-88.86569977,MED,Decatur Airport,US,Decatur,DEC
41.56510162,-81.48639679,MED,Cuyahoga County Airport,US,Cleveland,CGF
42.40919876,-83.00990295,MED,Coleman A. Young Municipal Airport,US,Detroit,DET
41.51750183,-81.6832962,MED,Burke Lakefront Airport,US,Cleveland,BKL
39.10329819,-84.41860199,MED,Cincinnati Municipal Airport Lunken Field,US,Cincinnati,LUK
42.114222,-87.901494,MED,Chicago Executive Airport,US,Chicago/Prospect Heights/Wheeling,PWK
44.74140167,-85.5821991,MED,Cherry Capital Airport,US,Traverse City,TVC
38.1385994,-78.45290375,MED,Charlottesville Albemarle Airport,US,Charlottesville,CHO
38.50899887,-122.8130035,MED,Charles M. Schulz Sonoma County Airport,US,Santa Rosa,STS
39.12319946,-94.59279633,MED,Charles B. Wheeler Downtown Airport,US,Kansas City,MKC
39.57009888,-104.848999,MED,Centennial Airport,US,Denver,APA
31.25880051,-81.46649933,MED,Brunswick Golden Isles Airport,US,Brunswick,BQK
32.57229996,-116.9800034,MED,Brown Field Municipal Airport,US,San Diego,SDM
41.80310059,-78.64009857,MED,Bradford Regional Airport,US,Bradford,BFD
38.22800064,-85.66369629,MED,Bowman Field,US,Louisville,LOU
40.77249908,-80.3914032,MED,Beaver County Airport,US,Beaver Falls,BFP
30.533199,-91.149597,MED,Baton Rouge Metropolitan Airport,US,Baton Rouge,BTR
44.83729935,-117.8089981,MED,Baker City Municipal Airport,US,Baker City,BKE
44.3205986,-69.79730225,MED,Augusta State Airport,US,Augusta,AUG
39.45759964,-74.57720184,MED,Atlantic City International Airport,US,Atlantic City,ACY
40.35440063,-79.93019867,MED,Allegheny County Airport,US,Pittsburgh,AGC
42.74829865,-73.80169678,MED,Albany International Airport,US,Albany,ALB
37.649899,-97.433098,LAR,Wichita Eisenhower National Airport,US,Wichita,ICT
38.748697,-90.370003,LAR,St Louis Lambert International Airport,US,St Louis,STL
47.449001,-122.308998,LAR,Seattle Tacoma International Airport,US,Seattle,SEA
44.882,-93.221802,LAR,Minneapolis-St Paul International/Wold-Chamberlain Airport,US,Minneapolis,MSP
41.785999,-87.752403,LAR,Chicago Midway International Airport,US,Chicago,MDW
39.2976,-94.713898,LAR,Kansas City International Airport,US,Kansas City,MCI
33.6367,-84.428101,LAR,Hartsfield Jackson Atlanta International Airport,US,Atlanta,ATL
26.072599,-80.152702,LAR,Fort Lauderdale Hollywood International Airport,US,Fort Lauderdale,FLL
21.32062,-157.924228,LAR,Daniel K Inouye International Airport,US,Honolulu,HNL
32.896801,-97.038002,LAR,Dallas Fort Worth International Airport,US,Dallas-Fort Worth,DFW
38.37310028,-81.59320068,LAR,Yeager Airport,US,Charleston,CRW
29.64539909,-95.27890015,LAR,William P Hobby Airport,US,Houston,HOU
35.39310074,-97.60070038,LAR,Will Rogers World Airport,US,Oklahoma City,OKC
38.94449997,-77.45580292,LAR,Washington Dulles International Airport,US,Washington,IAD
36.19839859,-95.88809967,LAR,Tulsa International Airport,US,Tulsa,TUL
32.11610031,-110.9410019,LAR,Tucson International Airport,US,Tucson,TUS
38.36669922,-82.55799866,LAR,Tri-State/Milton J. Ferguson Field,US,Huntington,HTS
36.475201,-82.407401,LAR,Tri-Cities Regional TN/VA Airport,US,Bristol/Johnson/Kingsport,TRI
41.58679962,-83.80780029,LAR,Toledo Express Airport,US,Toledo,TOL
41.88470078,-91.71080017,LAR,The Eastern Iowa Airport,US,Cedar Rapids,CID
61.17440033,-149.9960022,LAR,Ted Stevens Anchorage International Airport,US,Anchorage,ANC
27.97550011,-82.53320313,LAR,Tampa International Airport,US,Tampa,TPA
30.39649963,-84.35030365,LAR,Tallahassee Regional Airport,US,Tallahassee,TLH
41.732601,-71.420403,LAR,Theodore Francis Green State Airport,US,Providence,PVD
43.11119843,-76.10630035,LAR,Syracuse Hancock International Airport,US,Syracuse,SYR
37.24570084,-93.38860321,LAR,Springfield Branson National Airport,US,Springfield,SGF
47.61989975,-117.5339966,LAR,Spokane International Airport,US,Spokane,GEG
38.66210175,-90.65200043,LAR,Spirit of St Louis Airport,US,St Louis,SUS
26.53619957,-81.75520325,LAR,Southwest Florida International Airport,US,Fort Myers,RSW
41.70869827,-86.31729889,LAR,South Bend Regional Airport,US,South Bend,SBN
42.40259933,-96.38439941,LAR,Sioux Gateway Col. Bud Day Field,US,Sioux City,SUX
38.5452,-89.835197,LAR,Scott AFB/Midamerica Airport,US,Belleville,BLV
32.12760162,-81.20210266,LAR,Savannah Hilton Head International Airport,US,Savannah,SAV
27.39539909,-82.55439758,LAR,Sarasota Bradenton International Airport,US,Sarasota/Bradenton,SRQ
37.362598,-121.929001,LAR,Norman Y. Mineta San Jose International Airport,US,San Jose,SJC
37.61899948,-122.375,LAR,San Francisco International Airport,US,San Francisco,SFO
32.73360062,-117.1900024,LAR,San Diego International Airport,US,San Diego,SAN
29.53370094,-98.46980286,LAR,San Antonio International Airport,US,San Antonio,SAT
40.78839874,-111.9779968,LAR,Salt Lake City International Airport,US,Salt Lake City,SLC
38.69540024,-121.5910034,LAR,Sacramento International Airport,US,Sacramento,SMF
38.8521,-77.037697,LAR,Ronald Reagan Washington National Airport,US,Washington,DCA
43.90829849,-92.5,LAR,Rochester International Airport,US,Rochester,RST
39.813801,-82.927803,LAR,Rickenbacker International Airport,US,Columbus,LCK
35.219398,-101.706001,LAR,Rick Husband Amarillo International Airport,US,Amarillo,AMA
37.50519943,-77.31970215,LAR,Richmond International Airport,US,Richmond,RIC
39.49909973,-119.7679977,LAR,Reno Tahoe International Airport,US,Reno,RNO
47.38660049,-92.83899689,LAR,Range Regional Airport,US,Hibbing,HIB
35.87760162,-78.78749847,LAR,Raleigh Durham International Airport,US,Raleigh/Durham,RDU
41.44850159,-90.50749969,LAR,Quad City International Airport,US,Moline,MLI
43.64619827,-70.30930328,LAR,Portland International Jetport Airport,US,Portland,PWM
45.58869934,-122.5979996,LAR,Portland International Airport,US,Portland,PDX
39.998001,-82.891899,LAR,John Glenn Columbus International Airport,US,Columbus,CMH
40.49150085,-80.23290253,LAR,Pittsburgh International Airport,US,Pittsburgh,PIT
36.09780121,-79.93730164,LAR,Piedmont Triad International Airport,US,Greensboro,GSO
33.43429947,-112.012001,LAR,Phoenix Sky Harbor International Airport,US,Phoenix,PHX
39.87189865,-75.2410965,LAR,Philadelphia International Airport,US,Philadelphia,PHL
26.68320084,-80.09559631,LAR,Palm Beach International Airport,US,West Palm Beach,PBI
28.77759933,-81.23750305,LAR,Orlando Sanford International Airport,US,Orlando,SFB
28.42939949,-81.30899811,LAR,Orlando International Airport,US,Orlando,MCO
41.9786,-87.9048,LAR,Chicago O'Hare International Airport,US,Chicago,ORD
37.721298,-122.221001,LAR,Metropolitan Oakland International Airport,US,Oakland,OAK
36.89459991,-76.20120239,LAR,Norfolk International Airport,US,Norfolk,ORF
37.13190079,-76.49299622,LAR,Newport News Williamsburg International Airport,US,Newport News,PHF
40.69250107,-74.16870117,LAR,Newark Liberty International Airport,US,Newark,EWR
36.12450027,-86.67819977,LAR,Nashville International Airport,US,Nashville,BNA
32.30059814,-86.39399719,LAR,Montgomery Regional (Dannelly Field) Airport,US,Montgomery,MGM
32.51089859,-92.03769684,LAR,Monroe Regional Airport,US,Monroe,MLU
30.69120026,-88.24279785,LAR,Mobile Regional Airport,US,Mobile,MOB
25.79319954,-80.29060364,LAR,Miami International Airport,US,Miami,MIA
35.04240036,-89.97669983,LAR,Memphis International Airport,US,Memphis,MEM
35.81100082,-83.9940033,LAR,McGhee Tyson Airport,US,Knoxville,TYS
36.08010101,-115.1520004,LAR,McCarran International Airport,US,Las Vegas,LAS
43.53290176,-84.07959747,LAR,MBS International Airport,US,Saginaw,MBS
42.932598,-71.435699,LAR,Manchester-Boston Regional Airport,US,Manchester,MHT
33.663601,-101.822998,LAR,Lubbock Preston Smith International Airport,US,Lubbock,LBB
38.1744,-85.736,LAR,Louisville International Standiford Field,US,Louisville,SDF
29.99340057,-90.25800323,LAR,Louis Armstrong New Orleans International Airport,US,New Orleans,MSY
33.94250107,-118.4079971,LAR,Los Angeles International Airport,US,Los Angeles,LAX
42.36429977,-71.00520325,LAR,General Edward Lawrence Logan International Airport,US,Boston,BOS
34.72940063,-92.22429657,LAR,Bill & Hillary Clinton National Airport/Adams Field,US,Little Rock,LIT
29.359501,-100.778002,LAR,DLF Airport,US,Del Rio,DLF
40.77719879,-73.87259674,LAR,La Guardia Airport,US,New York,LGA
30.20529938,-91.98760223,LAR,Lafayette Regional Airport,US,Lafayette,LFT
34.05599976,-117.6009979,LAR,Ontario International Airport,US,Ontario,ONT
37.15179825,-94.49829865,LAR,Joplin Regional Airport,US,Joplin,JLN
38.810799,-76.866997,LAR,Joint Base Andrews,US,Camp Springs,ADW
33.67570114,-117.8679962,LAR,John Wayne Airport-Orange County Airport,US,Santa Ana,SNA
40.63980103,-73.77890015,LAR,John F Kennedy International Airport,US,New York,JFK
30.49410057,-81.68789673,LAR,Jacksonville International Airport,US,Jacksonville,JAX
32.31119919,-90.07589722,LAR,Jackson-Medgar Wiley Evers International Airport,US,Jackson,JAN
39.7173,-86.294403,LAR,Indianapolis International Airport,US,Indianapolis,IND
34.6371994,-86.77510071,LAR,Huntsville International Carl T Jones Field,US,Huntsville,HSV
30.40730095,-89.07009888,LAR,Gulfport Biloxi International Airport,US,Gulfport,GPT
34.89569855,-82.21890259,LAR,Greenville Spartanburg International Airport,US,Greenville,GSP
43.1189003,-77.67240143,LAR,Greater Rochester International Airport,US,Rochester,ROC
29.9843998,-95.34140015,LAR,George Bush Intercontinental Houston Airport,US,Houston,IAH
40.66419983,-89.69329834,LAR,General Wayne A. Downing Peoria International Airport,US,Peoria,PIA
42.94720078,-87.89659882,LAR,General Mitchell International Airport,US,Milwaukee,MKE
30.4832,-86.525398,LAR,Destin-Ft Walton Beach Airport,US,Valparaiso,VPS
32.819801,-97.362396,LAR,Fort Worth Meacham International Airport,US,Fort Worth,FTW
32.98759842,-97.31880188,LAR,Fort Worth Alliance Airport,US,Fort Worth,AFW
40.97850037,-85.19509888,LAR,Fort Wayne International Airport,US,Fort Wayne,FWA
35.33660126,-94.36740112,LAR,Fort Smith Regional Airport,US,Fort Smith,FSM
39.1754,-76.668297,LAR,Baltimore/Washington International Thurgood Marshall Airport,US,Baltimore,BWI
64.81510162,-147.8560028,LAR,Fairbanks International Airport,US,Fairbanks,FAI
42.08312701,-80.17386675,LAR,Erie International Tom Ridge Field,US,Erie,ERI
41.3032,-95.894096,LAR,Eppley Airfield,US,Omaha,OMA
37.3255,-79.975403,LAR,Roanokeâ€“Blacksburg Regional Airport,US,Roanoke,ROA
46.84209824,-92.19360352,LAR,Duluth International Airport,US,Duluth,DLH
42.40200043,-90.70950317,LAR,Dubuque Regional Airport,US,Dubuque,DBQ
42.21239853,-83.35340118,LAR,Detroit Metropolitan Wayne County Airport,US,Detroit,DTW
41.5340004,-93.6631012,LAR,Des Moines International Airport,US,Des Moines,DSM
39.86169815,-104.6729965,LAR,Denver International Airport,US,Denver,DEN
29.179899,-81.058098,LAR,Daytona Beach International Airport,US,Daytona Beach,DAB
39.90240097,-84.2193985,LAR,James M Cox Dayton International Airport,US,Dayton,DAY
43.13990021,-89.33750153,LAR,Dane County Regional Truax Field,US,Madison,MSN
32.847099,-96.851799,LAR,Dallas Love Field,US,Dallas,DAL
27.77039909,-97.50119781,LAR,Corpus Christi International Airport,US,Corpus Christi,CRP
33.93880081,-81.11949921,LAR,Columbia Metropolitan Airport,US,Columbia,CAE
38.805801,-104.700996,LAR,City of Colorado Springs Municipal Airport,US,Colorado Springs,COS
41.4117012,-81.84980011,LAR,Cleveland Hopkins International Airport,US,Cleveland,CLE
39.04880142,-84.6678009,LAR,Cincinnati Northern Kentucky International Airport,US,Cincinnati,CVG
42.19540024,-89.09719849,LAR,Chicago Rockford International Airport,US,Chicago/Rockford,RFD
35.03530121,-85.20379639,LAR,Lovell Field,US,Chattanooga,CHA
35.2140007,-80.94309998,LAR,Charlotte Douglas International Airport,US,Charlotte,CLT
40.47710037,-88.91590118,LAR,Central Illinois Regional Airport at Bloomington-Normal,US,Bloomington/Normal,BMI
42.94049835,-78.73220062,LAR,Buffalo Niagara International Airport,US,Buffalo,BUF
41.93889999,-72.68319702,LAR,Bradley International Airport,US,Hartford,BDL
47.52999878,-122.302002,LAR,Boeing Field King County International Airport,US,Seattle,BFI
38.03649902,-84.60590363,LAR,Blue Grass Airport,US,Lexington,LEX
33.56290054,-86.75350189,LAR,Birmingham-Shuttlesworth International Airport,US,Birmingham,BHM
45.80770111,-108.5429993,LAR,Billings Logan International Airport,US,Billings,BIL
44.80739975,-68.82810211,LAR,Bangor International Airport,US,Bangor,BGR
30.19449997,-97.66989899,LAR,Austin Bergstrom International Airport,US,Austin,AUS
44.48509979,-88.12960052,LAR,Austin Straubel International Airport,US,Green Bay,GRB
33.36989975,-81.96450043,LAR,Augusta Regional At Bush Field,US,Augusta,AGS
35.43619919,-82.54180145,LAR,Asheville Regional Airport,US,Asheville,AVL
35.040199,-106.609001,LAR,Albuquerque International Sunport,US,Albuquerque,ABQ
39.84410095,-89.67790222,LAR,Abraham Lincoln Capital Airport,US,Springfield,SPI
-34.838402,-56.0308,LAR,Carrasco International /General C L Berisso Airport,UY,Montevideo,MVD
